"﻿AGNO","RBD","DGV_RBD","NOM_RBD","MRUN","RUT_SOSTENEDOR","P_JURIDICA","COD_REG_RBD","NOM_REG_RBD_A","COD_PRO_RBD","COD_COM_RBD","NOM_COM_RBD","COD_DEPROV_RBD","NOM_DEPROV_RBD","COD_DEPE","COD_DEPE2","RURAL_RBD","LATITUD","LONGITUD","CONVENIO_PIE","ENS_01","ENS_02","ENS_03","ENS_04","ENS_05","ENS_06","ENS_07","ENS_08","ENS_09","ENS_10","ENS_11","MATRICULA","ESTADO_ESTAB","ORI_RELIGIOSA","ORI_OTRO_GLOSA","PAGO_MATRICULA","PAGO_MENSUAL"
"2019","1366","8","LICEO COMERCIAL DE QUILLOTA","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","-32,886386870000","-71,240615840000","1","410","610","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1367","6","COLEGIO ROBERTO MATTA","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","-32,880767820000","-71,245719910000","1","110","310","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1368","4","ESCUELA BASICA CANADA","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","-32,876182560000","-71,245445250000","1","10","110","310","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1369","2","ESCUELA SUPERIOR Nº 1","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","-32,882717130000","-71,249595640000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1370","6","COLEGIO REPÚBLICA DE MÉXICO","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","-32,892509460000","-71,258407590000","1","10","110","310","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1371","4","COLEGIO ARAUCO","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","-32,888034820000","-71,245353700000","1","10","110","310","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1373","0","ESCUELA BASICA","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","-32,88549564","-71,2427244","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","GRATUITO","SIN INFORMACION"
"2019","1374","9","ESCUELA ESPECIAL LOS PALTOS","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","-32,883663180000","-71,256309510000","0","212","217","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1375","7","ESCUELA DE DEPORTES","","","9","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1376","5","ESCUELA BASICA RAMON FREIRE","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","-32,89026751","-71,2455934","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","","GRATUITO","GRATUITO"
"2019","1377","3","ESCUELA NUESTRO MUNDO","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","-32,887321470000","-71,259933470000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1378","1","ESCUELA BASICA ABEL GUERRERO AGUIRRE","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","1","-32,937824250000","-71,272682190000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1383","8","ESCUELA BASICA JAIME PAVEZ BADILLA","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1384","6","COLEGIO CUMBRES DE BOCO","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","-32,864936830000","-71,237960820000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1385","4","ESCUELA BASICA LA PALMA","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","0","-32,876983640000","-71,228347780000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1386","2","ESCUELA DE SAN ISIDRO","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1387","0","ESCUELA EDUCACION GENERAL BASICA","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1388","9","ESCUELA BASICA MANZANAR","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1389","7","ESCUELA CRISTINA DURAN","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","1","-32,891174320000","-71,308235170000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1390","0","ESCUELA BASICA LAS PATAGUAS","","61930600","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","2","1","1","-32,884094240000","-71,207382200000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1391","9","LICEO COMERCIAL PARTICULAR","","76153833","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","4","3","0","-32,869275910000","-71,240201770000","0","410","0","0","0","0","0","0","0","0","0","0","1","1","1","","$1.000 A $10.000","$25.001 A $50.000"
"2019","1392","7","COLEGIO FRANCISCO DE MIRANDA","","65151792","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","3","2","0","-32,879345740000","-71,255011790000","0","110","310","0","0","0","0","0","0","0","0","0","1","1","1","","$1.000 A $10.000","$50.001 A $100.000"
"2019","1393","5","COLEGIO NIÑO JESUS DE PRAGA","","71637200","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","3","2","0","-32,876919600000","-71,236582480000","0","110","310","0","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","$25.001 A $50.000"
"2019","1394","3","ESCUELA PART. SAGRADOS CORAZONES","","70290900","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","3","2","0","-32,791169590000","-71,223567520000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1395","1","COLEGIO SAN PEDRO NOLASCO DE QUILLOTA","","65999438","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","3","2","0","-32,872391780000","-71,244235460000","0","10","110","310","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1397","8","ESCUELA PARTICULAR INDUSTRIAL E. BERTELSEN TEMPLE","","81753500","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","3","2","0","-32,882762910000","-71,254285040000","1","10","110","510","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1400","1","CEIA EDUCACIÓN PARA TODOS","","65144295","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","3","2","0","-32,883561310000","-71,249526350000","1","165","363","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1402","8","CENTRO EDUCACIONAL ARCO IRIS BAJO EL SOL","","65155289","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","3","2","0","-32,879630000000","-71,243324000000","0","212","0","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1403","6","COL.NTRA.SEÑORA DEL HUERTO","","","9","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","4","3","0","-32,884466000000","-71,247250000000","0","10","110","310","0","0","0","0","0","0","0","0","1","1","2","","MAS DE $100.000","MAS DE $100.000"
"2019","1404","4","INSTITUTO RAFAEL ARIZTIA","","65078420","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","4","3","0","-32,882820000000","-71,247000000000","0","10","110","310","0","0","0","0","0","0","0","0","1","1","2","","MAS DE $100.000","MAS DE $100.000"
"2019","1405","2","COLEGIO INGLES DE QUILLOTA","","65095707","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","3","2","0","-32,883020820000","-71,251154960000","1","10","110","310","0","0","0","0","0","0","0","0","1","1","7","LAICO","GRATUITO","GRATUITO"
"2019","1406","0","COLEGIO PAIDEIA","","","9","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","4","3","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1408","7","ASOCIACION CRISTIANA FEMENINA","","","9","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","4","3","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1409","5","JARDIN INFANTIL OSO YOGUI","","","9","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","4","3","0","-32,879600000000","-71,242880000000","0","10","0","0","0","0","0","0","0","0","0","0","1","1","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1412","5","COLEGIO ROBERT AND ROSE","","","9","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","4","3","0","-32,875189000000","-71,245730000000","0","10","110","310","0","0","0","0","0","0","0","0","1","1","1","","MAS DE $100.000","MAS DE $100.000"
"2019","1413","3","COLEGIO QUILLOTA ENGLISH COLLEGE","","76135665","1","5","VALPO","55","5501","QUILLOTA","51","QUILLOTA","3","2","0","-32,88215557","-71,24401332","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","","GRATUITO","$25.001 A $50.000"
"2019","1414","1","COLEGIO LEONARDO DA VINCI","","69060200","1","5","VALPO","55","5504","LA CRUZ","51","QUILLOTA","2","1","0","-32,849750520000","-71,230636600000","0","10","110","165","310","363","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1416","8","COLEGIO MARIA ALONSO CHACON","","69060200","1","5","VALPO","55","5504","LA CRUZ","51","QUILLOTA","2","1","0","-32,825725560000","-71,225593570000","0","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1417","6","COLEGIO BOLONIA","","69060200","1","5","VALPO","55","5504","LA CRUZ","51","QUILLOTA","2","1","1","-32,806846620000","-71,230453490000","0","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1418","4","ESCUELA BASICA","","69060200","1","5","VALPO","55","5504","LA CRUZ","51","QUILLOTA","2","1","1","-32,817543030000","-71,251350400000","0","10","110","0","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1419","2","COLEGIO DOMINGO SANTA CRUZ WILSON","","69060200","1","5","VALPO","55","5504","LA CRUZ","51","QUILLOTA","2","1","1","-32,837772370000","-71,193878170000","0","10","110","0","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1421","4","LICEO SAN ISIDRO","","71637200","1","5","VALPO","55","5504","LA CRUZ","51","QUILLOTA","3","2","0","-32,849511670000","-71,233478540000","0","10","110","310","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1422","2","LICEO PEDRO DE VALDIVIA","","69060300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","0","-32,787612920000","-71,198257450000","1","310","363","410","510","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1423","0","ESCUELA BASICA JOSEFINA HUICI","","69060300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","0","-32,784824370000","-71,191894530000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1424","9","ESCUELA BASICA IRMA SAPIAIN","","69060300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","0","-32,787628170000","-71,190727230000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1425","7","COMPLEJO EDUCACIONAL LAS ACACIAS DE ARTIFICIO","","69060300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","0","-32,778713230000","-71,185722350000","1","10","110","310","510","610","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1426","5","ESCUELA BASICA ALMIRANTE LATORRE","","69060300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1427","3","ESCUELA BASICA PALESTINA","","69060300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","0","-32,790245060000","-71,185272220000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1428","1","ESCUELA ESPECIAL JESUS DE NAZARETH","","69060300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","0","-32,786857600000","-71,201644900000","0","212","0","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1430","3","ESCUELA BASICA GABRIELA MISTRAL","","69060300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","0","-32,782146450000","-71,197853090000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1431","1","ESCUELA BASICA SANTA ROSA DEL HUERTO","","69060300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","0","-32,789592740000","-71,214637760000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1433","8","ESCUELA BASICA EL LIBERTADOR","","69060300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","0","-32,787437440000","-71,209541320000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1434","6","ESCUELA DE DEPORTES","","","9","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1435","4","ESCUELA BASICA VILLA LA FLORIDA","","69060300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","1","-32,806110380000","-71,175338750000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1436","2","LICEO PARTICULAR SAN JOSE","","71637200","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","3","2","0","-32,790779360000","-71,202563520000","0","10","110","310","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","$25.001 A $50.000"
"2019","1437","0","COLEGIO TERESA BROWN DE ARIZTIA","","71576700","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","3","2","0","-32,789601120000","-71,202059020000","0","10","110","310","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1438","9","COLEGIO SAULO DE TARSO","","65143038","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","3","2","0","-32,785870380000","-71,195752160000","0","110","0","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1440","0","COLEGIO LUCERO","","76104671","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","4","3","0","-32,788869000000","-71,203180000000","0","110","0","0","0","0","0","0","0","0","0","0","1","1","2","","MAS DE $100.000","MAS DE $100.000"
"2019","1441","9","BARRIO ESTADIO MUNICIPAL","","","9","5","VALPO","55","5502","CALERA","51","QUILLOTA","4","3","0","-32,784321621600","-71,197649944800","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1442","7","COLEGIO JOHN CRANE","","65155314","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","3","2","0","-32,786920660000","-71,196017520000","1","110","0","0","0","0","0","0","0","0","0","0","1","1","7","CRISTIANA REFORMADA","$50.001 A $100.000","$50.001 A $100.000"
"2019","1443","5","LICEO INDUSTRIAL A-16 OSCAR CORONA BARAHO","","70912300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","5","4","0","-32,792518340000","-71,191060090000","0","510","0","0","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1444","3","LICEO MUNICIPAL JUAN RUSQUE PORTAL","","69060600","1","5","VALPO","55","5506","NOGALES","51","QUILLOTA","2","1","0","-32,741043090000","-71,201255800000","1","10","110","310","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1445","1","COLEGIO EL MELÓN","","69060600","1","5","VALPO","55","5506","NOGALES","51","QUILLOTA","2","1","0","-32,691192630000","-71,212486270000","1","10","110","310","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1447","8","ESCUELA BASICA ULDA ARACENA GONZALEZ","","69060600","1","5","VALPO","55","5506","NOGALES","51","QUILLOTA","2","1","0","-32,731708530000","-71,204605100000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1448","6","ESCUELA BASICA LA PENA","","69060600","1","5","VALPO","55","5506","NOGALES","51","QUILLOTA","2","1","1","-32,746360780000","-71,167381290000","0","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1449","4","LICEO FELIPE CORTES","","73446100","1","5","VALPO","55","5506","NOGALES","51","QUILLOTA","3","2","0","-32,689420300000","-71,210419050000","1","10","110","410","510","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1450","8","COLEGIO SANTA ISABEL","","65021073","1","5","VALPO","55","5506","NOGALES","51","QUILLOTA","3","2","0","-32,718491940000","-71,204285090000","0","10","110","310","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1452","4","ESCUELA PARTICULAR BAMBI","","","9","5","VALPO","55","5506","NOGALES","51","QUILLOTA","4","3","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1453","2","LICEO MUNICIPAL LUIS LABORDA","","69060500","1","5","VALPO","55","5503","HIJUELAS","51","QUILLOTA","2","1","0","-32,802093510000","-71,144889830000","1","10","110","310","363","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1454","0","ESCUELA ADRIANA RIQUELME NUNEZ","","69060500","1","5","VALPO","55","5503","HIJUELAS","51","QUILLOTA","2","1","0","-32,834289550000","-71,115013120000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1455","9","ESCUELA MONICA HURTADO EDWARDS","","69060500","1","5","VALPO","55","5503","HIJUELAS","51","QUILLOTA","2","1","1","-32,796737670000","-71,168182370000","1","10","110","212","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1456","7","ESCUELA ANA JESUS IBACACHE","","69060500","1","5","VALPO","55","5503","HIJUELAS","51","QUILLOTA","2","1","1","-32,826171880000","-71,015090940000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1457","5","ESCUELA BASICA BENJAMIN MATTE LARRAIN","","69060500","1","5","VALPO","55","5503","HIJUELAS","51","QUILLOTA","2","1","1","-32,844520570000","-71,085533140000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1458","3","ESCUELA BASICA LA SOMBRA","","69060500","1","5","VALPO","55","5503","HIJUELAS","51","QUILLOTA","2","1","1","-32,826511380000","-71,062705990000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1459","1","ESCUELA BASICA RABUCO","","69060500","1","5","VALPO","55","5503","HIJUELAS","51","QUILLOTA","2","1","1","-32,850231170000","-71,117820740000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1460","5","ESCUELA BASICA CALIXTO OVALLE URZUA","","69060500","1","5","VALPO","55","5503","HIJUELAS","51","QUILLOTA","2","1","1","-32,909744260000","-71,094482420000","1","110","0","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1461","3","ESCUELA MONTE CARMELO","","69060300","1","5","VALPO","55","5502","CALERA","51","QUILLOTA","2","1","1","-32,816780090000","-71,177192690000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1462","1","ESCUELA BASICA LOS TILOS DE HUALCAPO","","69060500","1","5","VALPO","55","5503","HIJUELAS","51","QUILLOTA","2","1","1","-32,880683900000","-71,099044800000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1464","8","LICEO DE LIMACHE","","69061100","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","2","1","0","-32,984973910000","-71,273956300000","1","310","363","510","610","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1465","6","ESCUELA COEDUC TTE HERNAN MERINO CORREA","","69061100","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","2","1","0","-33,006446840000","-71,259307860000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1466","4","ESCUELA SUPERIOR MIXTA Nº 88","","69061100","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","2","1","0","-32,985874180000","-71,273239140000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1467","2","COLEGIO PASION DE JESUS DE LIMACHE","","69061100","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","2","1","0","-32,982280730000","-71,278572080000","1","10","110","310","0","0","0","0","0","0","0","0","1","1","7","CON APERTURA A LA CATOLICIDAD.","GRATUITO","GRATUITO"
"2019","1468","0","ESCUELA BASICA BRASILIA","","69061100","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","2","1","0","-32,988464360000","-71,269752500000","1","10","110","310","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1469","9","ESCUELA BASICA HEROES DE CHILE","","69061100","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","2","1","0","-33,017150880000","-71,256187440000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1470","2","ESCUELA DE DEPORTES","","","9","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","2","1","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1471","0","ESCUELA LIMACHITO","","69061100","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","2","1","0","-33,002212520000","-71,275978090000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","7","CRISTIANO","GRATUITO","GRATUITO"
"2019","1472","9","ESCUELA BASICA LOS MAITENES","","69061100","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","2","1","0","-32,995361330000","-71,232666020000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1473","7","ESCUELA TABOLANGO","","69061100","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","2","1","1","-32,929477690000","-71,365707400000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1474","5","ESCUELA BASICA PUENTE COLMO","","73568600","1","5","VALPO","51","5103","CONCÓN","53","VALPARAÍSO","2","1","0","-32,933700560000","-71,439491270000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1475","3","ESC. BASICA TRANQUE LLIU LLIU","","69061100","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","2","1","1","-33,063224790000","-71,223831180000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1476","1","ESCUELA BASICA QUINTA","","69061100","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","2","1","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1478","8","COLEGIO DE LA SANTA CRUZ","","71637200","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","3","2","0","-33,001008340000","-71,265899190000","0","10","110","310","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1479","6","ESCUELA ROSA MARTINEZ","","65147275","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","3","2","0","-32,984156060000","-71,275624820000","1","110","0","0","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1481","8","COLEGIO INGLES RELIGIOSAS PASIONISTAS","","70308800","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","3","2","0","-33,00146783","-71,26568093","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","","GRATUITO","GRATUITO"
"2019","1482","6","COLEGIO LIMACHE COLLEGE","","65166084","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","3","2","0","-32,984692860000","-71,272963390000","0","10","110","310","0","0","0","0","0","0","0","0","1","1","1","","$1.000 A $10.000","$25.001 A $50.000"
"2019","1483","4","ESC PART MICAELA DESMAISSIERES","","70023020","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","3","2","0","-32,985282680000","-71,268364650000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1484","2","ESCUELA PARTICULAR INST. SANTA MARIA","","65027533","1","5","VALPO","58","5802","LIMACHE","51","QUILLOTA","3","2","0","-32,992935560000","-71,265782860000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","2","","GRATUITO","GRATUITO"
"2019","1485","0","JARDIN INFANT. LAS ARDILLITAS SALTARINA","21166268","","0","5","VALPO","55","5506","NOGALES","51","QUILLOTA","4","3","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","","SIN INFORMACION","SIN INFORMACION"
"2019","1488","5","ESCUELA MONTEVIDEO","","69061200","1","5","VALPO","58","5803","OLMUÉ","51","QUILLOTA","2","1","0","-32,991790770000","-71,161796570000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1489","3","LICEO DE OLMUE","","69061200","1","5","VALPO","58","5803","OLMUÉ","51","QUILLOTA","2","1","0","-32,996223450000","-71,190544130000","1","310","610","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1490","7","ESCUELA BÁSICA QUEBRADA DE ALVARADO","","69061200","1","5","VALPO","58","5803","OLMUÉ","51","QUILLOTA","2","1","1","-33,052616120000","-71,112190250000","1","10","110","310","510","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
"2019","1491","5","ESCUELA BASICA LO NARVAEZ","","69061200","1","5","VALPO","58","5803","OLMUÉ","51","QUILLOTA","2","1","0","-33,005275730000","-71,171905520000","1","10","110","0","0","0","0","0","0","0","0","0","1","1","1","","GRATUITO","GRATUITO"
